id,category,text
15019,건강,암튼 술 적당히 마셔라
15020,건강,거 술 달 만에 마신 건데 되게 뭐라 하네
15021,건강,건강 안 좋아
15022,건강,그리고 살 뺀다며
15023,건강,그러니까 당분간 은 또 안 마실 거야
15024,건강,살 기껏 빼놓은 거 술 로 다시 찔라고
15025,건강,장 트러블 때문 유산균 먹어야 할까 봐
15026,건강,장 건강 에는 유산균 은 꼭 먹어야 해
15027,건강,요즘 장 건강 위 한 필수품 유산균 이라고
15028,건강,그래서 유산균 챙겨 먹으려고
15029,건강,진작 먹었어야 해
15030,건강,장염 자주 걸리면서
15031,건강,장염 자주 걸리는 사람 은 잘 챙겨 먹어야 해
15032,건강,그러니까 장염 왜 자꾸 걸리는지 모르겠어
15033,건강,나도 저번 장염 걸려서 엄청 고생 했어
15034,건강,사회인 들 제일 많이 걸리는 질병 위염 장염 인 것 같아
15035,건강,한번 장염 걸리면 일 은 고생 하는 것 같아
15036,건강,장염 증세 심하면 탈수 까지 와서 엄청 힘들어
15037,건강,장난 아니겠다
15038,건강,그래서 장염 일 때 물 많이 마시라고 해서 꾸준히 마시고 있는 중
15039,건강,일단 기름진 음식 피해 해
15040,건강,당연히 인스턴트 음식 먹지 말고
15041,건강,바나나 장염 좋다네
15042,건강,몸 좋은 과일 인가 봐
15043,건강,바나나 펙틴 이라는 성분 있어서 장염 좋대
15044,건강,매실 이나 콩 먹어
15045,건강,그것 장염 좋은 음식 이래
15046,건강,콩 은 싫은데
15047,건강,챙겨 먹어야지 장염 낫 고 싶으면
15048,건강,일단 안 아프고 봐야지
15049,건강,알았어 매실 은 매 실액 있는 거 먹으면 되겠다
15050,건강,뭐 잘 챙겨 먹고 장염 얼른 나아
15051,건강,배 따뜻하게 찜질 자주 해주고
15052,건강,허리 디스크 때문 허리 너무 아파
15053,건강,허리 관리 잘 해줘야지
15054,건강,나중 큰일 난다
15055,건강,나중 고 질병 되면 힘들어
15056,건강,허리 디스크 때문 거의 년 동안 고생 했는데 또 아프기 시작 하네
15057,건강,재활 치료 받아야 되는 거 아니야
15058,건강,우선 병원 부터 가서 진료 받아야지
15059,건강,재활 치료 받고 허리 전문 병원 가서 찍고 그랬어
15060,건강,고생 많이 하네
15061,건강,지금 다시 심해진 거지
15062,건강,왜 다시 심해진 거지
15063,건강,주 기적 으로 검사 받았어야 되는 거 아니야
15064,건강,허리 안 아파서 도수 치료 꾸준히 받던 거 안 받았더니 다시 재발 했나 봐
15065,건강,끝났다고 할 때 까진 계속 했었어야지
15066,건강,치료 하다가 내 맘대로 그만두면 안 돼
15067,건강,허리 완치 어렵대 수술 하지 않는 이상
15068,건강,수술 웬만하면 안 하고
15069,건강,나도 허리 수술 은 비추
15070,건강,관리 꾸준히 해줘야지
15071,건강,허리 수술 은 잘 못 되는 경우 많아서 치료 나을듯 해
15072,건강,잠깐 방심했더니 허리 또 아프네
15073,건강,자세 고치는 게 힘들어
15074,건강,좀 뻐근하다 싶으면 일어나서 스트레칭 하고
15075,건강,허리 자세 엄청 중요한 거 같아
15076,건강,일 하다 보면 스트레칭 하는 걸 맨날 까먹어서
15077,건강,또 편한 자세 좋아서 자세 망가짐
15078,건강,자세 바로잡아야지 하고 분도 안 가서 구 부정
15079,건강,작심 분 자세 교정 너무 어려워
15080,건강,그러니 허리 모양 이지
15081,건강,자세 교정 중요 거북목 이런 것 너무 심각
15082,건강,마사지 받으러 가면 맨날 거북목 이래
15083,건강,영 양제 좀 챙겨 먹냐
15084,건강,종합 비타민 간 영 양제 루테 인 아주 챙김
15085,건강,좀 괜찮은 거 같음
15086,건강,뭐 바로 알겠냐
15087,건강,늙어서 고생 안 하려고 먹는 거지
15088,건강,비타민 은 먹으면 피곤함이 덜하다는데
15089,건강,사람 마다 다른
15090,건강,똑같음
15091,건강,나도 지금 그래서 고민 중
15092,건강,살까 말까
15093,건강,먹어서 안 좋은 거 없을 듯
15094,건강,구매
15095,건강,먹는 브랜드 따로 있음
15096,건강,싼 거 구매 해서 먹어서 뭐 딱히
15097,건강,라이 도움 안 돼
15098,건강,짜증 나네
15099,건강,여유 있으면 홍삼
15100,건강,그건 왜
15101,건강,너무 써서 싫은데
15102,건강,비싸서 못 먹는데 먹으면 피곤함 덜한 듯
15103,건강,일단 찾아봐야지
15104,건강,비타민 홍삼
15105,건강,홍삼 있으면 나도 같이
15106,건강,개 만
15107,건강,예전 허리 많이 아팠었거든
15108,건강,요새 좀 덜 아프신 가요
15109,건강,한동안 괜찮다가 다시 아프기 시작 했다
15110,건강,병원 안 보셔도 됩니까
15111,건강,병원 갈 정도 로 못 움직이는 건 아니라서
15112,건강,정도 면 누나 수술 해야는 거 아닙니까
15113,건강,전 가셔야죠
15114,건강,좀 오래 앉아 있거나 오래 서 있거나 그러면 좀 아프던데
15115,건강,그럴 때 병원 가셔야 빨리 낫 죠
15116,건강,수술 할 정도 아니고
15117,건강,그렇겠죠
15118,건강,그러니 지금 가서 빨리 진단 받으세요
15119,건강,런가
15120,건강,왜 또 막상 병원 가려고 맘 먹으면 안 아픈 거 알제
15121,건강,그렇게 늦추다가 허리뼈 나갔을 수도 있습니다
15122,건강,빨리 가서 엑스레이 라도 한번 찍어 보십시오
15123,건강,그래서 병원 가서 어디가 아프다고 하기 되게 뻘쭘 한 상황 안 있나
15124,건강,일단 찍어 보시 죠
15125,건강,알 수 있습니다
15126,건강,런가
15127,건강,날 잡아서 사진 이라도 찍으러 봐야겠다
15128,건강,이네 어머니 께 서도 괜찮다가 갑자기 좀 아파서 가셨는데 수술 해야 할 수준 이었다고 했습니다
15129,건강,니 올해 건강검진 받았나
15130,건강,아뇨
15131,건강,아직 안 받았어요
15132,건강,가야 하는데
15133,건강,난 이번 국가 에서 검진 해 주는 거 받으러 가야 하는데
15134,건강,올해 홀수 년도 죠
15135,건강,가야겠네요 누나
15136,건강,올해 이제 얼마 안 남은 거 알제
15137,건강,얼른 가야겠네요
15138,건강,월 사람 박 터질 텐데
15139,건강,그러니까
15140,건강,월 전 병원 찾아가야지
15141,건강,저 짝수 년도 라 내년 가면 돼요
15142,건강,내년 미리
15143,건강,뒤늦게 가지 말고
15144,건강,평일 가면 주말 보단 사람 좀 덜하겠네요
15145,건강,그렇겠지
15146,건강,평일 오전 시간 으로 갈 수 있으면 가야겠다
15147,건강,상반기 후딱 검사 받고 끝내야겠어요
15148,건강,건강검진 전 금식 하고 가야 하제
15149,건강,그랬던 거 같아요
15150,건강,금식 이라니
15151,건강,전날 저녁 먹지 말라 했나
15152,건강,뭐 그랬던 것 같은데
15153,건강,전날 저녁 만 안 먹으면 될 거 같아요
15154,건강,요즘 엔 뭐 질병 걸릴까 봐 너무 걱정 이에요
15155,건강,요즘 엔 감기 라도 걸리면 괜히 코로나 의심 받고 해서 더 신경 써야 한다
15156,건강,쵸
15157,건강,비염 있는데도 병원 못 가고
15158,건강,기침 고열 감기 걸리면 거 죄인 취급 받는다
15159,건강,요즘 은 어디 출입 못 할 거 예요
15160,건강,비염 있어도 병원 가는 거 번거롭더라 절차 복잡해서
15161,건강,오빠 코로나 검사 많이 해보셨어요
15162,건강,큰 병원 은 무슨 코로나 검사 받아야 입장 가능하던데
15163,건강,맞아요
15164,건강,그래서 요즘 병원 응급실 잘 못 간 대 요
15165,건강,난 회사 에서 확 진자 나와서 전 직원 받으라 해서 받아 봤지
15166,건강,저 받아 보긴 했는데 결과 나오기까지 무섭더라고요
15167,건강,주 전 쯤 갔는데 코로나 검사 대기 만 시간 한 거 같아
15168,건강,헉 병원 에서 받으면 좀 더 빠르다곤 하던데
15169,건강,난 안 걸린 줄 알았지만 아침 문자 조금 겁나더라
15170,건강,쵸
15171,건강,안 걸린 거 아는데 괜히 무서워요
15172,건강,병원 은 돈 내야 하는 거 아냐
15173,건강,보건소 무슨 예약 찼다고 검사 안 해주더라
15174,건강,병원 가서 건강검진 받아야 하는데
15175,건강,회사 에서 해주는 건가 요
15176,건강,내 돈 내고 하려고
15177,건강,비싸진 않아요
15178,건강,회사 복지 있었는데 없어졌어 에잇
15179,건강,이런 너무하네요 그런 복지 를 없애다니
15180,건강,병원 건강검진 너무 비싸
15181,건강,그러게요
15182,건강,저 군대 전역 하고는 해본 적 없네요
15183,건강,거의 만 원 씩 하더라
15184,건강,너무 비싸
15185,건강,실비 보험 안 되고
15186,건강,실비 안 되죠 아이고
15187,건강,그러니까
15188,건강,건강검진 병원 예약 찼어 올해
15189,건강,대박
15190,건강,연말 이라서 런가 봐요
15191,건강,들 까먹고 있다가 부랴부랴 병원 예약
15192,건강,맞아요
15193,건강,신년 하는 건 어때요
15194,건강,들 생각 이지
15195,건강,그래서 연말 연초 병원 터진대
15196,건강,글 쵸
15197,건강,그러면 한 월 쯤
15198,건강,요즘 날 추워져서 그런지 면역 력 떨어지더라
15199,건강,그러면 감기 걸리기 딱 좋아 몸 관리 잘 해야 해
15200,건강,갑자기 환절기 돼서 감기 환자 많아지는 것 같아
15201,건강,나도 문 열어놓고 잤더니 목 쉬었어
15202,건강,누나 병원 은 갔다 왔어
15203,건강,조심해
15204,건강,요즘 감기 독 하드 라
15205,건강,병원 은 안 갔구 쌍화탕 마시는 중
15206,건강,에이 누나 얼른 병원 약 먹으면 한 방 나을 거야
15207,건강,오늘 하루 전기장판 키 고 따뜻하게 몸 지져
15208,건강,그리고 뜨끈한 샤워 할 거야
15209,건강,완전 딱 좋은걸
15210,건강,지금 같은 날씨 엔 건강 챙겨야 해
15211,건강,그게 제일 이야
15212,건강,쌍화탕 감기 약 먹고 자면 제일 이야
15213,건강,병원 자주 가면 안 좋아
15214,건강,요즘 은 눈치 보여
15215,건강,그렇긴 하지 요즘 엔 어쩔 수 없이 나도 모르게 눈치 보이더라
15216,건강,요즘 은 감기 걸려도 눈치 많이 보이드 라고
15217,건강,들 아프지 않게 조심해
15218,건강,백신 맞았지
15219,건강,난 지금 차 까지 맞고 여유 부리는 중이
15220,건강,맞았지
15221,건강,요즘 독감 주 사도 맞으라 하더라
15222,건강,독감 꼭 맞기로 하자
15223,건강,건강 위해 서 운동 해야지
15224,건강,운동 해야죠 누나 나갑시다
15225,건강,내 친구 필라테스 하는데 이제 효과 있다고 하더라
15226,건강,얼마나 하셨는데 이제 효과 있죠
15227,건강,이제 두 달 정도
15228,건강,다리 안 펴졌는데 다리 펴진대
15229,건강,정도 하면 펴지는군요
15230,건강,그래서 나도 필테를 해볼까 생각 만 하는 중
15231,건강,금액 대가 있지 않나요
15232,건강,그러니까 그게 문제
15233,건강,금액 너무 비싸
15234,건강,집 가까이 에는 있나요
15235,건강,옹 광코 새로 생겼 더 라고
15236,건강,친구 분도 거기 서 다니시나요
15237,건강,옹 거기 새로 생기자마자 감
15238,건강,사람 별로 없을 것 같네요
15239,건강,사람 엄청나게 많대
15240,건강,맨날 스케줄 잡기 어렵다더라
15241,건강,요 의외 요
15242,건강,들 열심히 하네요
15243,건강,운동 은 열심히 하는 편이
15244,건강,가끔 친구 들 이랑 농구 하는 거 말고 안 하는 거 같아요
15245,건강,이제 대 되면 몸 아파
15246,건강,미리 운동 해
15247,건강,그렇다 하더라구요
15248,건강,누나 운동 해 요
15249,건강,유튜브 보면서 잠깐 운동 함
15250,건강,아하 그렇게 하면 좋죠
15251,건강,옹 그런데 어제 분 뱃살 운동 했는데 오늘 알 배긴 거 있지
15252,건강,어제 운동 열심히 했나 봐요
15253,건강,분 인데 너무 운동 안 했나 봐
15254,건강,운동 어느 순간 취미 아니라 의무 됐어요
15255,건강,살기 위해 서 하는 거야
15256,건강,그렇다 대요
15257,건강,살기 위해 서 하는 거 라고
15258,건강,이제 안 하면 죽어
15259,건강,운동 해야겠다 생각 은 하는데 귀찮아요
15260,건강,그렇긴 함
15261,건강,하지만 내 꼴 안 되려면 운동 해
15262,건강,미리 운동 하긴 해야겠어요
15263,건강,이제 운동 좀 해야 하는데 건강 위해 서
15264,건강,너무 귀찮지 않습니까 추워져서 더
15265,건강,그러니까 뭐 해야 하지
15266,건강,집 에서 홈트 할까
15267,건강,홈트 괜찮지만 작심 삼일
15268,건강,맞다 더 재미 없다
15269,건강,재미 없고 의지 박약 이라
15270,건강,그러니까 시간 더럽게 안
15271,건강,그러니깐 요 분 시간 같습니다
15272,건강,하나 만 더 요 할 때 너무 싫어
15273,건강,죽방 날리고 싶습니다
15274,건강,여 앞 있었으면 이미 날 갔다
15275,건강,맞습니다 라고 하지만 실제 론 쭈굴
15276,건강,속 으로 욕 하고 있겠지
15277,건강,눈 으로도 욕 못 할 것 같습니다
15278,건강,눈 내리 깔고
15279,건강,쭈글 아닌 사람 어디 없나요
15280,건강,보험 은 잘 들고 있나
15281,건강,뭐 중요한 건 거 같아요
15282,건강,잘 했네
15283,건강,나도 뭐 있는지 모르겠는데 뭐 있는 듯
15284,건강,부모님 알아서 해주셨겠죠
15285,건강,그렇겠지
15286,건강,난 뭐 있는지도 모르는데 돈 은 나가네
15287,건강,됐네요
15288,건강,나중 도움 되겠죠
15289,건강,지금 실비 잘 받는 중
15290,건강,좋네요
15291,건강,실비 개 꿀이죠
15292,건강,실비 보람 있더라
15293,건강,실비 꼭 들어야 한 다대 요
15294,건강,안 사람 은 없을걸
15295,건강,실비 이제 없어지지 않았어요
15296,건강,모르겠어
15297,건강,올해 없어진다고 본 것 같기는 한데
15298,건강,저 그렇게 들었던 거 같아요
15299,건강,이제 들 들겠네
15300,건강,지금 은 늦었을 걸 요 끝난 걸 로 알아요
15301,건강,들 아픈덴 없지
15302,건강,아픈 곳 은 없지 피곤한 것 뿐 이지
15303,건강,건강하지 오늘 찬 바람 쑀다구 슬하
15304,건강,영 양제 같은거 챙겨 먹니
15305,건강,비타민 사 줬는데 잘 안거
15306,건강,챙겨 먹으려고 약 은 잘 사
15307,건강,난 챙겨 먹는 거 라곤 유산균 밖 인 디
15308,건강,잘 먹어야 되는데 왤케 귀찮은지
15309,건강,약 만 잘 사구 꾸준히 못 먹음
15310,건강,챙겨 먹기 넘 힘들
15311,건강,유산균 이라도 먹는 게 어디
